,customer_id,name,email,phone,date_of_birth,gender,age
1829,20200,Amanda Johnson,ronaldhouston@example.org,(308)711-7667,1967-10-21,F,56
1830,65235,Darryl Parker,kdean@example.net,4269483102,2017-08-11,M,6
1831,56704,Renee King,marvinanderson@example.net,376-860-1564,1973-02-08,F,50
1832,56753,Robert Mccormick,ashleywarner@example.com,268-884-7824,1917-08-04,F,106
1833,60761,Nancy Payne,jonathangalvan@example.net,2579926948,1942-06-28,F,81
1834,16980,Anna Lee,gonzalesmelissa@example.net,4403665300,1910-01-15,F,114
1835,63422,Betty Davis,rosarioadrienne@example.org,(793)724-4602,2022-07-14,M,1
1836,13979,Leslie Shepard,andrewallen@example.net,369-887-6662,1956-06-29,M,67
1837,49562,Brittany Miller,christinemorrow@example.org,(323)773-0130,1986-08-31,F,37
1838,21925,Mr. Jerry Terry PhD,miahensley@example.net,(677)618-9928,2002-12-09,F,21
1839,58058,John Ford,whiterobert@example.org,(230)519-8412,1976-12-22,F,47
1840,20523,Molly Miller,morganwright@example.org,(526)911-7773,1943-11-11,M,80
1841,42758,Robin Gonzales,andersonashley@example.net,(796)322-6780,1996-04-28,M,27
1842,31037,Charles Turner,smithbruce@example.org,(667)292-7314,1968-05-03,F,55
1843,4991,Benjamin Lamb,pmontgomery@example.com,520-698-3548,2015-10-12,F,8
1844,31942,Harold Herman,lauraevans@example.com,(461)265-2615,1986-03-14,M,37
1845,51886,Yolanda Vazquez,davisamanda@example.net,5524964375,1988-09-22,M,35
1846,19443,Angela Parker,thomasdixon@example.com,4608362319,1983-10-10,F,40
1847,32093,Joy George,klinejane@example.org,(294)261-1175,1931-07-07,M,92
1848,49380,Ryan Figueroa,flowersmelissa@example.net,(931)202-9308,1976-11-21,M,47
1849,65147,Patrick Butler,danielhendrix@example.net,921-574-5703,2015-11-08,M,8
1850,50446,Adrian Hughes,jacobaguilar@example.org,(458)298-0096,1970-09-16,F,53
1851,26189,David White,josephjones@example.net,977-923-0523,1927-05-17,F,96
1852,6710,Daniel Stevens,susanclark@example.net,(926)493-4293,2002-12-24,F,21
1853,43244,Ana Brooks,dakotajones@example.com,795-606-7246,2016-09-03,F,7
1854,60933,Robert Spencer,rachel61@example.com,(300)729-8186,1931-06-09,F,92
1855,31821,Kathryn Gould,crystalkelly@example.net,(594)281-8350,2017-12-13,F,6
1856,15119,Andrea Gomez,brownkevin@example.net,(800)603-3314,1934-04-30,F,89
1857,4709,Jaclyn Conner,steven61@example.com,5236645936,1966-07-08,M,57
1858,57120,Rhonda Rice,ymyers@example.org,639-569-5126,1978-06-28,M,45
1859,23242,Leslie Gray,deborah41@example.com,908-275-8583,2002-10-16,F,21
1860,1402,Catherine Hess,dominic54@example.org,533-447-8770,1967-09-14,F,56
1861,27297,Joseph Cortez,richardgray@example.net,630-343-2565,2003-04-27,M,20
1862,23767,Angela Waters,michaelyates@example.org,6639500067,2020-12-25,M,3
1863,45964,Nicole Jones,brianamoore@example.org,(828)309-9529,1921-11-09,F,102
1864,51794,Benjamin Howard,stephanielewis@example.net,4006508606,1957-09-05,F,66
1865,35992,Heather Ford,caleb28@example.net,(937)210-7977,1974-06-26,M,49
1866,56943,Tamara Roach,kelly71@example.net,998-949-2355,1985-03-13,F,38
1867,59302,Dave Beasley,charlenewilson@example.com,900-606-7262,2012-07-04,M,11
1868,35300,Tabitha Cooper,cindy15@example.net,(596)465-4181,1982-10-23,F,41
1869,46293,Robert Chase,rebecca58@example.com,(453)492-7664,1999-10-26,F,24
1870,14261,Holly Tran,saundershayley@example.com,(473)480-5376,1941-02-09,F,82
1871,14571,Ashley Hall,imiller@example.org,8593170882,2008-05-09,M,15
1872,2843,Jeffery Patel,mmathis@example.com,7996375858,1923-06-11,M,100
1873,47117,Holly Oneal,mccannlori@example.org,860-820-0977,1940-11-04,F,83
1874,12855,Kim Reyes,ivanbarrett@example.com,(951)884-7444,1955-11-23,M,68
1875,37529,David Reed,stevensvictoria@example.com,8606128613,2006-12-17,M,17
1876,57055,Michele Coleman,moorejessica@example.net,8413327863,2022-08-06,M,1
1877,8932,Martin Rodriguez,meghanwatson@example.com,8434836222,1952-03-06,F,71
1878,28165,Glenn Jordan,stevenespinoza@example.com,(416)402-3847,1962-08-03,M,61
1879,40364,David Lloyd,david37@example.org,(525)232-5110,1984-12-15,F,39
1880,51009,Stephanie James,yhernandez@example.com,269-325-1502,1941-09-22,F,82
1881,7560,Christina Adkins,vbrown@example.net,6074387392,1990-12-24,M,33
1882,42443,Michael Kaiser,christophercooke@example.org,868-369-7495,1983-03-13,M,40
1883,8684,Christine Mccarthy,stephanielynch@example.net,338-407-8297,2022-06-23,X,1
1884,38886,Theodore Gonzalez,yjohnson@example.com,379-218-4140,1933-02-05,M,90
1885,15026,Tammy Sutton,jamesgray@example.net,814-724-5530,2017-11-08,M,6
1886,45183,Melissa Sanders,bnelson@example.net,882-838-6892,1979-08-09,M,44
1887,40826,Evan Green,castromelanie@example.net,7829715969,1980-05-21,M,43
1888,15082,Stephen Anderson,bowenlori@example.net,6696603334,1940-03-14,M,83
1889,63845,Aaron Fletcher,aperry@example.net,7218694917,1953-05-26,M,70
1890,26241,Joseph Barton,castromarc@example.net,2728561035,2013-01-14,M,11
1891,49455,Heather Gray,scott87@example.com,(323)259-0521,1948-09-01,F,75
1892,49033,Lisa Gray,johnmurray@example.com,5956143863,1946-07-31,M,77
1893,59802,Paula Lawson,melissagardner@example.net,(346)804-2953,1914-02-12,M,109
1894,9687,Donna Wise,diane92@example.net,819-875-1051,1930-04-05,F,93
1895,28523,Kiara Shaw,wedwards@example.net,(241)488-6079,1928-10-30,M,95
1896,10761,Lori Hampton,lambertchristopher@example.org,9256523392,1991-12-31,F,32
1897,3000,Debbie Smith,cbaker@example.org,(233)807-6957,1955-11-18,M,68
1898,3354,Michelle Alvarez,frank16@example.com,748-857-2048,1996-03-08,F,27
1899,57478,Kaitlyn Harris,taylorpatrick@example.com,5549831707,1931-05-17,M,92
1900,44358,Rebecca Allen,kingjose@example.net,3153810992,1945-10-31,M,78
1901,7420,Terri Sullivan,keith85@example.com,(848)825-2005,1992-01-03,M,32
1902,4476,Crystal Martinez,oliviacalderon@example.com,5052735582,1948-01-12,M,76
1903,52089,Elizabeth Franklin,stephanie67@example.com,397-807-8158,1952-07-17,F,71
1904,39793,Sarah Pham,zcosta@example.org,(517)361-1318,2016-04-07,M,7
1905,20,John Morgan,yroberts@example.org,(787)692-3814,1991-01-05,M,33
1906,21721,Sean Davis,gonzalesjason@example.net,(907)420-2369,1985-03-01,M,38
1907,34725,Stephen Evans,ljones@example.org,729-862-9979,2000-11-11,F,23
1908,16626,Bruce Taylor,jessica30@example.net,429-303-5513,2002-01-10,M,22
1909,41299,Robert Mayo,rodriguezcynthia@example.org,(802)601-4423,1973-12-12,F,50
1910,37509,Jason Reyes,salazarkevin@example.net,5779182249,1920-12-21,F,103
1911,21766,Lauren Frank,matthewschris@example.org,340-423-5262,1987-01-23,F,37
1912,6818,Brenda Bruce,karenreed@example.com,573-509-3696,2005-06-22,F,18
1913,43303,James Roy,tinabell@example.org,(752)710-3066,1966-01-20,F,58
1914,55867,Sarah Riley,iperez@example.net,3966473661,2002-01-14,F,22
1915,61012,Aaron Davis,ythomas@example.com,717-934-4687,1913-08-27,M,110
1916,26838,Timothy Hampton,pperkins@example.net,(450)493-7536,1922-02-21,M,101
1917,26039,Dana Lopez,claytondavis@example.com,(600)874-3143,1993-10-02,F,30
1918,58455,Michael Caldwell,tiffanymunoz@example.com,7032854993,1929-09-03,F,94
1919,18671,Mackenzie Jones,zpowers@example.org,324-701-2001,2020-10-16,F,3
1920,14113,Richard Baxter,cunninghammichael@example.com,529-678-2106,1916-03-31,M,107
1921,1734,Gary Cooper,baileybenjamin@example.com,532-324-6521,2018-06-14,F,5
1922,25113,David Stephens,dylan90@example.org,4115375156,1912-03-09,M,111
1923,42078,Alicia Nguyen,rogerchavez@example.net,2148628865,1990-07-22,M,33
1924,8818,Michael Taylor,elizabeth18@example.org,4998552489,1971-12-13,F,52
1925,46739,Dawn Reed,perezjeffrey@example.com,575-494-0837,1977-09-22,F,46
1926,60667,Lisa Cervantes,josephwashington@example.net,322-450-0430,1968-09-04,M,55
1927,37788,Heather Holland,rebecca41@example.org,(361)437-4644,1922-08-06,F,101
1928,50761,Benjamin Cross,gonzalezomar@example.com,5888421757,2021-11-03,F,2
1929,1818,Harry Jensen,annejackson@example.net,(560)635-7006,2014-11-27,M,9
1930,17897,Jennifer Mcintosh,blake74@example.com,5157125169,1940-10-11,M,83
1931,13168,Marissa Baker,adamsjulie@example.net,226-649-2950,2019-08-03,F,4
1932,51812,Kevin Blair,austindevin@example.net,644-701-7774,1987-06-20,F,36
1933,49904,Ana Johnson,tlawrence@example.net,4487103303,1912-04-23,F,111
1934,62316,Rebecca Johnson,torrescurtis@example.com,226-661-6568,1984-11-25,F,39
1935,13235,Traci Daniels,lbryan@example.org,784-327-2085,1964-05-29,M,59
1936,25674,Michael Shepard,dparker@example.com,694-225-9013,1965-06-10,F,58
1937,23754,Juan Rivera,johnsingh@example.org,854-245-2960,1921-10-27,M,102
1938,50987,Juan Carter,josephcolon@example.org,2218345051,1914-05-30,F,109
1939,20132,Michael Harrison,jenniferthomas@example.com,8829981319,1932-07-27,M,91
1940,25625,Nicole Garza,hoganjames@example.com,(825)504-5336,2012-03-31,M,11
1941,41944,Eric Johnson,donnahenry@example.net,(697)235-9949,1925-09-26,F,98
1942,27848,Brooke Gonzalez,amy13@example.org,498-867-9434,2012-08-23,F,11
1943,34238,Andrew Jackson,jacobward@example.com,2643616577,2004-12-16,F,19
1944,22276,Eric Rogers,fbrowning@example.org,773-855-8180,2015-08-12,F,8
1945,40636,Mary Carter,sarajackson@example.com,2763711748,1967-11-17,F,56
1946,24711,Julie Harper,sdillon@example.org,6265313691,1934-01-05,F,90
1947,48871,Christopher Simon,jonesdavid@example.com,9917975283,1948-11-28,F,75
1948,54511,Bryan Jensen,timothysmith@example.com,877-740-9598,1938-01-15,F,86
1949,15936,Faith Francis,kennethharrison@example.net,(610)202-6714,1972-02-26,F,51
1950,33733,Carlos Holmes PhD,laura65@example.com,705-233-6645,1980-10-23,M,43
1951,62839,Jonathan Perez,caseyjason@example.net,4635640082,1988-01-07,M,36
1952,41555,Mrs. Michelle Taylor,robertmiller@example.net,(893)959-9114,1986-12-27,F,37
1953,2311,Jacob Sexton,erikasullivan@example.org,662-433-7162,2003-12-05,F,20
1954,41408,Susan Roy,allenmorgan@example.net,(487)816-2977,2019-01-13,F,5
1955,36084,Kathy Murray,ryannelson@example.org,(222)486-7251,1922-05-12,M,101
1956,55294,Diana Parker,daniel03@example.com,675-970-3577,1975-08-29,M,48
1957,129,Linda Dean,april92@example.com,554-681-0425,1927-09-15,M,96
1958,7045,Jody Ford,rhester@example.org,386-841-8916,1934-09-29,F,89
1959,20793,Marvin Parrish,broberts@example.com,7443882227,1910-11-08,M,113
1960,36104,Paul Matthews,xcunningham@example.org,342-634-2074,2023-01-01,F,1
1961,51891,Zoe Burns,nicole89@example.com,4319309552,1919-01-05,M,105
1962,63323,Joshua Bryant,kathleenjohnson@example.com,674-473-6478,1933-02-23,F,90
1963,36572,Tyler Jones,stacey59@example.com,491-694-2336,1960-12-23,F,63
1964,32689,Dr. Joshua Parsons,melissacollins@example.net,(701)600-2923,1930-04-18,M,93
1965,63310,Dr. Troy Andrade,hunter01@example.org,4452061555,1923-03-23,F,100
1966,22321,Natalie Green,tammyjackson@example.net,381-224-8841,1995-11-29,M,28
1967,27035,Erik Williams,ebautista@example.com,(496)716-0469,1910-12-20,F,113
1968,18704,Stacy Sullivan,michaelharrington@example.net,750-514-6904,1958-02-23,F,65
1969,8081,Gerald Goodwin,johnsonvickie@example.com,(486)238-5824,1991-04-04,M,32
1970,55306,Eileen Gray,istevenson@example.net,867-608-8604,2000-05-05,F,23
1971,34714,Kevin Lopez,christopher21@example.org,(852)576-7536,2020-11-23,M,3
1972,63366,Wayne Fuller,debra71@example.com,298-741-9493,2007-01-12,M,17
1973,21135,Kelly Little,gravesrichard@example.com,991-854-7775,1940-01-24,M,84
1974,64693,George Johnson,dbarajas@example.org,4266980351,1992-10-09,F,31
1975,11578,Christopher Lee,ujackson@example.org,547-205-5287,1939-07-17,M,84
1976,63015,Christine Lara,christophergraves@example.net,9743704240,1924-03-05,F,99
1977,55137,Holly Clark,stephen55@example.com,987-603-7964,1924-03-11,F,99
1978,40093,Benjamin Sanchez,darlenewaters@example.net,(737)323-3498,1984-01-19,M,40
1979,26970,Kathleen Rosales,snyderjeffrey@example.net,(745)888-6532,1975-07-12,M,48
1980,60971,Amanda Dickerson,tserrano@example.com,3417753267,2005-03-05,F,18
1981,61262,Diana Smith,lindahanson@example.com,378-368-0846,1928-10-27,F,95
1982,19687,Amanda Browning,aguerrero@example.org,2072285661,1918-12-04,M,105
1983,60815,Monique Kemp,mtorres@example.org,6777768156,2013-06-11,M,10
1984,39335,Mr. Derek Kelly,durhamtroy@example.com,8935094796,2003-07-04,F,20
1985,14318,Johnny Rice,alex50@example.com,(232)464-3831,2009-08-26,M,14
1986,44408,George James,anthonyrichardson@example.net,(521)484-2880,1923-04-03,F,100
1987,63574,Linda Phillips,michael71@example.org,579-516-3157,2010-02-24,M,13
1988,63108,Lucas Leach,rojasjoshua@example.org,2958111439,1910-03-01,F,113
1989,2310,Melissa Potts,wharris@example.net,489-543-8488,2000-12-26,M,23
1990,56347,Michael Kemp,karenhawkins@example.org,994-679-4129,1971-07-03,M,52
1991,7189,Jason Evans,stonemichele@example.org,(893)573-0407,1933-06-17,F,90
1992,23097,Laura Adams,ybell@example.com,(382)520-2666,1936-11-24,M,87
1993,14682,Jeffrey Robertson,jmitchell@example.org,4673990951,1927-02-10,F,96
1994,28616,Susan Rodriguez,cberry@example.org,4875774141,1928-01-31,M,95
1995,63993,Denise Chavez,conniesmith@example.org,(818)356-5532,2000-08-02,M,23
1996,62780,Timothy Gallegos,barnettjennifer@example.net,564-973-0798,1940-12-30,M,83
1997,62222,Sharon Nguyen,smichael@example.com,8714007314,1940-11-08,M,83
1998,33949,Hector Schwartz,stephanie88@example.org,8563859963,1996-01-17,F,28
1999,54786,Chad Wallace,kcarson@example.org,372-884-8496,1955-09-09,M,68
2000,2000,Michelle Willis,ramirezbrandon@example.com,553-590-2223,1935-01-09,M,89
2001,30123,Christopher Solis,carriefowler@example.org,462-347-0717,1921-01-10,F,103
2002,65346,Adam Smith,cameronjones@example.org,995-268-4666,1940-04-20,X,83
2003,37830,Anthony Clarke,heather01@example.com,466-685-3884,1916-11-24,M,107
2004,35424,Brian Webb,allison42@example.org,6082459611,2021-05-12,F,2
2005,33856,Anita Mitchell,bweber@example.net,861-924-7329,1948-11-25,F,75
2006,45109,Kathy Martin,hadams@example.com,8433002830,1975-09-30,M,48
2007,23585,Brenda Avila,brownalec@example.net,(630)700-6341,1936-06-13,F,87
2008,16000,Diana Kirk,whitekari@example.com,9167343054,1945-12-06,F,78
2009,52211,Catherine Henderson,snicholson@example.org,(791)758-3542,1937-06-21,M,86
2010,31621,Tara Erickson,joshua42@example.net,550-313-4407,1919-04-28,F,104
2011,57209,Noah Levine,christophermiller@example.org,9854167116,1952-05-24,F,71
2012,52108,Melanie Gonzalez,meyersbrian@example.net,338-265-9280,1959-02-25,M,64
2013,59838,Amy Taylor,andersonjennifer@example.com,4988220287,1985-12-04,M,38
2014,9419,Tyler Hahn DDS,jonmyers@example.org,8866658199,1975-03-28,F,48
2015,11090,Cole Nelson,conniepotter@example.net,3873806365,1952-10-16,F,71
2016,35587,Aaron Garner,kleindenise@example.net,3207235636,1963-04-25,M,60
2017,4060,Erica Reed,joshuasmith@example.net,(560)471-4257,1977-12-15,F,46
2018,50653,Sara Freeman,kunderwood@example.net,(420)349-1525,1988-12-08,M,35
2019,299,Christine George,taylorpamela@example.com,6507273111,1908-10-24,M,115
2020,43252,Todd Miller,saunderssteven@example.net,(877)352-9854,2020-08-08,F,3
2021,57083,Jeremy Smith,reedangela@example.com,2416112382,1936-02-05,F,87
2022,33101,Kristina Castaneda,ntaylor@example.net,(870)694-8782,1921-01-28,M,103
2023,47567,John Jones,eelliott@example.org,(362)771-3341,1927-07-28,F,96
2024,32705,Beth Knight,jonathon44@example.org,371-948-9084,1995-01-01,F,29
2025,44547,James Lee,wstewart@example.net,(684)552-0007,1953-07-09,F,70
2026,56778,Tyler Khan,jvalentine@example.com,911-428-0404,2017-09-25,F,6
2027,30113,Lori Riggs,renee12@example.net,9348244387,2017-07-09,M,6
2028,47100,Robert Conrad,cynthia71@example.org,2484128404,2013-06-02,M,10
2029,24014,Erin Mccullough,ajohnson@example.com,598-816-7526,2023-10-20,M,0
2030,6841,Brett Martin,robert29@example.org,4219276905,2009-07-23,M,14
2031,23133,Timothy Brandt,pfinley@example.net,(942)997-4542,1930-04-18,M,93
2032,35923,Kevin Schultz,tperez@example.net,511-983-1768,1956-05-24,F,67
2033,56176,John Montgomery,cuevasregina@example.com,(478)566-7148,1966-01-27,F,58
2034,49957,Maria Johnson,taylor52@example.org,487-817-7727,2003-06-11,M,20
2035,32535,Shawna Steele,pricejennifer@example.com,(898)865-4274,1918-10-08,F,105
2036,22545,Nicholas Newman,david26@example.com,(943)904-6615,1965-02-12,M,58
2037,61053,Mr. Daniel Porter,hgarcia@example.net,499-805-1906,1978-03-27,F,45
2038,4434,Lori Daniel,joyce07@example.net,7397332955,1912-09-17,M,111
2039,46905,Edward Hill DDS,regina34@example.com,8619244826,2009-11-06,F,14
2040,38852,Mary Fisher,ubarnes@example.com,568-392-1211,1946-08-02,F,77
2041,29614,Dr. Tiffany Berger,mirandacoleman@example.org,697-508-0462,1914-03-02,F,109
2042,20662,Mario Rodriguez,perryrobin@example.net,5237987524,2019-12-30,M,4
2043,9715,Jonathan Mckay,warenatasha@example.com,(918)804-2541,2014-05-10,F,9
2044,14581,Melissa Morales,pmoore@example.org,524-440-3688,1950-07-20,M,73
2045,14095,Karen Macdonald,usparks@example.com,8523951427,2012-06-01,F,11
2046,24457,Kayla Avila,connie66@example.net,7775967150,2017-05-17,M,6
2047,61490,Andrew Cooper,haleyhernandez@example.org,(482)415-1907,1941-10-07,F,82
2048,44510,Laurie Trevino,rachel87@example.com,8226861910,1924-11-12,F,99
2049,6154,Bridget Lewis,grimesjacob@example.net,660-567-7948,1979-02-21,F,44
2050,36199,Kenneth Vaughan,joan65@example.net,7333182539,1949-02-19,M,74
2051,46181,Daniel Martinez MD,sgutierrez@example.org,(436)540-6145,1983-12-24,M,40
2052,6490,Crystal Morris,palmervalerie@example.org,2103652287,1909-11-06,F,114
2053,896,Mr. Anthony Smith,johnnywalker@example.org,4612590834,2017-04-03,M,6
2054,42749,Cory Sullivan,lgonzales@example.net,(730)841-7658,2000-08-16,M,23
2055,2391,Holly Davis,lsmith@example.org,8102131687,2020-01-01,M,4
2056,12833,Michael Miranda,burnettnatalie@example.org,466-483-4465,1973-03-04,M,50
2057,29074,Matthew Ewing,hardinalbert@example.com,563-817-7084,1983-04-01,M,40
2058,52560,Nicolas Ellis,larry98@example.com,(495)490-4420,2017-03-07,F,6
2059,51602,Troy Martin DDS,taylorann@example.org,6223981747,1912-02-17,M,111
2060,50451,Samuel Thomas,knightisaiah@example.org,869-794-1701,1936-12-13,F,87
2061,48656,Brandon Hill,ericasmith@example.net,2845944009,1923-05-26,M,100
2062,35861,Tammy Thomas,ebullock@example.org,9736693135,1984-06-15,F,39
2063,19939,Steven Cooper,dcruz@example.org,(858)623-3647,1945-07-10,F,78
2064,33182,Stacey Herrera,barnettgarrett@example.net,(907)909-1166,2012-02-19,M,11
2065,40627,Jerry Sanford,lauraflores@example.com,(295)654-6619,2000-05-21,F,23
2066,23827,Diane Hartman,kathrynward@example.com,5972269989,1942-06-05,F,81
2067,19711,Doris Ali,soniamurphy@example.org,(732)477-4022,1980-09-12,M,43
2068,56584,Noah Wilson,twilson@example.net,388-463-3892,2018-04-10,F,5
2069,11466,Steven Harris,marydelgado@example.org,2154668079,1911-11-30,F,112
2070,15869,Ethan Fischer,wanda33@example.net,(905)233-6159,1916-04-11,M,107
2071,5643,Alexander Villarreal,nicole61@example.com,563-288-4971,1965-12-04,M,58
2072,30347,Kelsey Bell,stevenflores@example.com,325-455-0672,1938-11-23,F,85
2073,4018,Andrew Murray,umarshall@example.com,704-676-4105,2013-07-06,F,10
2074,42584,Hannah Taylor,ramseyclayton@example.org,(852)358-4103,1951-04-11,F,72
2075,48120,Heather Peterson,kingjames@example.net,(613)826-2561,2015-01-13,F,9
2076,57116,David King,walkerkara@example.com,(636)614-5004,1989-01-05,X,35
2077,36010,Monica Barron,dustinsmith@example.org,860-276-1089,1971-01-09,M,53
2078,30493,John Miller,kolsen@example.com,9392714295,1964-03-29,F,59
2079,63218,Cody Lamb,angeladalton@example.net,(391)212-1480,1957-12-05,F,66
2080,57800,William Blair,robert18@example.org,(611)968-9191,1961-02-15,F,62
2081,151,Emily Bullock,travis36@example.org,640-506-8099,2004-06-16,F,19
2082,29294,Phillip Erickson,alyssadorsey@example.org,2997560428,1976-09-10,M,47
2083,32617,Michael Mills,joshua89@example.com,3644720409,1917-08-28,F,106
